template_id,segment_id,segment_name,lifecycle_stage,goal,theme,variant,message_title_en,message_title_hi,message_body_en,message_body_hi,cta_text_en,cta_text_hi,tone,hook,feature_reference
TPL_0565,5,Low Engagement Users,trial,activation,unpredictability,5,Climb,Chadhna,Will you top the Leaderboard today? Take the challenge!,Kya aap aaj Leaderboard par chadhein? Challenge ko svikaar karein!,Play,Khel,aspirational,unpredictability,Leaderboard
TPL_0566,5,Low Engagement Users,trial,activation,accomplishment,1,Start Now,Abhi Shuru Karen,Complete Core Feature tutorial to unlock rewards!,Core Feature tutorial poora karen aur rewards paayen!,Start,Shuru,encouraging,accomplishment,Core Feature
TPL_0567,5,Low Engagement Users,trial,activation,accomplishment,2,New Achievements,Naye Achievements,Reach top 10 on Leaderboard with Ai Tutor's help!,Ai Tutor ki madad se Leaderboard par top 10 mein pahunchen!,Try,Koshish,aspirational,accomplishment,"Ai Tutor, Leaderboard"
TPL_0568,5,Low Engagement Users,trial,activation,accomplishment,3,Dashboard Alert,Dashboard Alert,Check User Dashboard for new updates and achievements!,Naye updates aur achievements ke liye User Dashboard check karen!,View, Dekhen,friendly,accomplishment,User Dashboard
TPL_0569,5,Low Engagement Users,trial,activation,accomplishment,4,Time's Running,Samay Beet Raha,Complete trial tasks before time runs out!,Samay khatam hone se pehle trial tasks poora karen!,Act,Karya,urgent,accomplishment,Notifications
TPL_0570,5,Low Engagement Users,trial,activation,accomplishment,5,You're a Star,Aap Ek Star,Celebrate your progress on Leaderboard with Core Feature!,Leaderboard par apni pragati ka jashn manayen Core Feature ke saath!,See, Dekhein,celebratory,accomplishment,"Core Feature, Leaderboard"
TPL_0571,5,Low Engagement Users,trial,conversion_readiness,unpredictability,1,Surprise!,Chhupa Rakhna Hai!,Complete Core Feature to unlock a secret reward!,"Core Feature poora karo, chhupa reward paao!",Unlock,Kholo,celebratory,unpredictability,Core Feature
TPL_0572,5,Low Engagement Users,trial,conversion_readiness,unpredictability,2,New Day,Naya Din,Will you top the Leaderboard today? Check your User Dashboard to find out!,Aaj Leaderboard par aapka naam hoga? User Dashboard check karo!,Check, Dekho,aspirational,unpredictability,"Leaderboard, User Dashboard"
TPL_0573,5,Low Engagement Users,trial,conversion_readiness,unpredictability,3,Mystery Alert,Raaz Ki Suchna,Ai Tutor has a surprise lesson for you! Open Notifications to learn more.,"Ai Tutor ke paas aapke liye ek raaz hai! Notifications kholo, jaanne ke liye.",Open,Kholo,encouraging,unpredictability,"Ai Tutor, Notifications"
TPL_0574,5,Low Engagement Users,trial,conversion_readiness,unpredictability,4,Time's Up!,Samay Khatam!,Only a few hours left to try Core Feature! Don't miss out.,Core Feature try karne ke liye sirf kuch ghante bache hain! Chhodo mat!,Try,Azmao,urgent,unpredictability,Core Feature
TPL_0575,5,Low Engagement Users,trial,conversion_readiness,unpredictability,5,Good Luck!,Shubhkamnayein!,You're one step away from mastering Core Feature! Check your progress on the Leaderboard.,Aap Core Feature master karne ke ek kadam door hain! Leaderboard par apni pragati dekho.,Check,Dekho,friendly,unpredictability,"Core Feature, Leaderboard"
TPL_0576,5,Low Engagement Users,trial,conversion_readiness,accomplishment,1,Unlock Pro,Pro Khole,Complete Core Feature to earn badges!,"Core Feature poora karo, badges jeeto!",Start,Shuru,encouraging,accomplishment,Core Feature
TPL_0577,5,Low Engagement Users,trial,conversion_readiness,accomplishment,2,Dashboard,Dashboard,Check your progress on User Dashboard!,Aapni pragati User Dashboard par dekhein!,View, Dekhein,friendly,accomplishment,User Dashboard
TPL_0578,5,Low Engagement Users,trial,conversion_readiness,accomplishment,3,New Alert,Naya Alert,Ai Tutor has a new tip for you!,Ai Tutor ke paas aapke liye naya tip hai!,Learn,Seekhein,aspirational,accomplishment,Ai Tutor
TPL_0579,5,Low Engagement Users,trial,conversion_readiness,accomplishment,4,Time's Up,Samay Khatam,Limited time to climb Leaderboard!,Leaderboard par chadne ka samay seemit hai!,Play,Khelo,urgent,accomplishment,Leaderboard
TPL_0580,5,Low Engagement Users,trial,conversion_readiness,accomplishment,5,Achieved!,Haasil Kiya!,You've completed a milestone! 🎉,Aapne ek milestone poora kiya hai! 🎉,Next,Agle,celebratory,accomplishment,Notifications
TPL_0581,5,Low Engagement Users,trial,feature_discovery,unpredictability,1,New Day,Naya Din,"Discover a new way to learn with Ai Tutor, what will you learn today? 🤔","Ai Tutor ke saath naya tareeka seekhein, aaj kya seekhenge? 🤔",Explore,Jaanne,encouraging,unpredictability,Ai Tutor
TPL_0582,5,Low Engagement Users,trial,feature_discovery,unpredictability,2,Surprise,Surprise,"Check your User Dashboard for a surprise, it might just change your day! 😊","Aapne User Dashboard par ek surprise hai, yeh aapka din badal sakta hai! 😊",Check, Dekhein,friendly,unpredictability,User Dashboard
TPL_0583,5,Low Engagement Users,trial,feature_discovery,unpredictability,3,Leaderboard,Leaderboard,Will you top the Leaderboard today? Use Core Feature to get ahead! 💪,Kya aap aaj Leaderboard par sabse upar honge? Core Feature ka upyog karein! 💪,Play,Khel,aspirational,unpredictability,"Leaderboard, Core Feature"
TPL_0584,5,Low Engagement Users,trial,feature_discovery,unpredictability,4,Time's Up,Samay Khatam,"Only a few hours left to try Core Feature, don't miss out! ⏰","Core Feature ko azmana ke liye sirf kuch ghante bache hain, chukein nahi! ⏰",Try,Azmaayein,urgent,unpredictability,Core Feature
TPL_0585,5,Low Engagement Users,trial,feature_discovery,unpredictability,5,You Won,Aap Jeet Gaye,"Congratulations, you've unlocked a new level with Ai Tutor! What's next? 🎉","Badhai, aapne Ai Tutor ke saath naya level unlock kiya! Ab kya? 🎉",Next,Aage,celebratory,unpredictability,Ai Tutor
TPL_0586,5,Low Engagement Users,trial,feature_discovery,accomplishment,1,Unlock Core,Core Khole,Complete trial to unlock Core Feature,"Trial pura karo, Core Feature khole",Try Now,Ab Try Kare,encouraging,accomplishment,Core Feature
TPL_0587,5,Low Engagement Users,trial,feature_discovery,accomplishment,2,Dashboard,Dashboard,Discover your progress on User Dashboard,Apna progress User Dashboard par dekhe,View Now,Ab Dekhe,friendly,accomplishment,User Dashboard
TPL_0588,5,Low Engagement Users,trial,feature_discovery,accomplishment,3,Ai Tutor,Ai Tutor,Get ahead with Ai Tutor's expert guidance,Ai Tutor ki madad se aage badhe,Learn Now,Ab Seekhe,aspirational,accomplishment,Ai Tutor
TPL_0589,5,Low Engagement Users,trial,feature_discovery,accomplishment,4,Leaderboard,Leaderboard,Climb the Leaderboard with daily progress,Rozana progress se Leaderboard par chadhe,Climb Now,Ab Chadhe,urgent,accomplishment,Leaderboard
TPL_0590,5,Low Engagement Users,trial,feature_discovery,accomplishment,5,Notification,Suchna,Stay updated with personalized Notifications,Vyaktigat Suchna se update rahe,Get Notified,Suchna Paye,celebratory,accomplishment,Notifications
TPL_0591,5,Low Engagement Users,trial,habit_formation,unpredictability,1,New Quiz,Naya Quiz,Solve a new quiz on Core Feature and win badges! 🏆,Core Feature par naya quiz hal kar badge jeet!,Play,Khel,encouraging,unpredictability,Core Feature
TPL_0592,5,Low Engagement Users,trial,habit_formation,unpredictability,2,Mystery Reward,Raaz Reward,Complete a task on User Dashboard to unlock a surprise reward!,User Dashboard par task poora kar surprise reward unlock kar!,Go,Chalo,aspirational,unpredictability,User Dashboard
TPL_0593,5,Low Engagement Users,trial,habit_formation,unpredictability,3,Ai Tutor Alert,Ai Tutor Alert,Ai Tutor has a new lesson for you! Don't miss out!,Ai Tutor ke paas aapke liye naya lesson hai! Miss mat karna!,Learn,Seekh,urgent,unpredictability,Ai Tutor
TPL_0594,5,Low Engagement Users,trial,habit_formation,unpredictability,4,Leaderboard Shake,Leaderboard Hila,A new challenger has appeared on the Leaderboard! Can you take the top spot?,Leaderboard par naya challenger aaya hai! Kya aap top spot le sakte?,Climb,Chadho,celebratory,unpredictability,Leaderboard
TPL_0595,5,Low Engagement Users,trial,habit_formation,unpredictability,5,Notification Surprise,Notification Surprise,We've sent you a special notification with a hidden reward! Check Notifications now!,Humne aapko special notification bheja hai jisme hidden reward hai! Abhi Notifications check karo!,Check, Dekho,friendly,unpredictability,Notifications
TPL_0596,5,Low Engagement Users,trial,habit_formation,accomplishment,1,Start Strong,Mazboot Shuruat,Complete Core Feature tutorial to earn badges!,"Core Feature tutorial poora karein, badges jeetein!",Learn,Seekhein,encouraging,accomplishment,"Core Feature, Ai Tutor"
TPL_0597,5,Low Engagement Users,trial,habit_formation,accomplishment,2,Dashboard Alert,Dashboard Sahita,"Track progress on User Dashboard, stay ahead!","User Dashboard par progress track karein, aage rahen!",View, Dekhein,friendly,accomplishment,User Dashboard
TPL_0598,5,Low Engagement Users,trial,habit_formation,accomplishment,3,Leaderboard Alert,Leaderboard Sahita,"Climb Leaderboard with daily practice, get noticed!","Rozana abhyas se Leaderboard par chadhein, dhyan aakarshit karein!",Practice,Abhyas,aspirational,accomplishment,Leaderboard
TPL_0599,5,Low Engagement Users,trial,habit_formation,accomplishment,4,Time's Running,Samay Beet Raha,Complete Ai Tutor lessons before time runs out!,Samay kehte samay Ai Tutor path poora karein!,Learn,Seekhein,urgent,accomplishment,Ai Tutor
TPL_0600,5,Low Engagement Users,trial,habit_formation,accomplishment,5,Achievement Unlocked,Upalabdhi Prapt,You've earned a badge! View on User Dashboard,Aapne ek badge jeeta hai! User Dashboard par dekhein,View,Dekhein,celebratory,accomplishment,"User Dashboard, Core Feature"
